actor,avg_rating,avg_popularity,movie_count
Yuri Lowenthal,6.4635,21.108166666666666,6
Zac Efron,6.250260869565217,28.32469565217391,23
Zach Galifianakis,6.653133333333333,32.1122,15
Zachary Gordon,6.1842,22.0914,5
Zachary Levi,6.813090909090909,51.419000000000004,11
Zachary Quinto,6.710875,25.577625,8
Zendaya,4.689333333333333,62.4095,6
Zhang Ziyi,7.1352,23.1932,5
Zoe Kazan,6.7926,15.649599999999998,5
Zoe Saldaña,5.967407407407408,47.76685185185185,27
Zoey Deutch,6.587285714285715,18.741857142857146,7
Zooey Deschanel,6.381454545454545,32.33463636363637,11
Zoë Kravitz,6.385666666666666,43.69566666666666,6
Álvaro Cervantes,6.8031999999999995,34.3558,5
Óscar Barberán,7.0568,31.0214,5
